322,1600,5.27,55.79,0.81,319.5,223.3,-96.21,-32.15
322,1700,5.83,56.46,0.47,319.5,223.3,-96.21,-32.15
322,1800,5.68,55.99,0.85,356,242,-96.39,-30.93
322,1300,5.02,63.64,1.65,299.7,195.1,-96.48,-29.94
322,1400,3.43,68.98,1.67,210.2,92.8,-95.47,-27.71
322,1500,2.08,79,0.91,33,29.5,-85.01,-20.55
322,1600,-0.83,89.6,0.34,5.6,8.1,-77.2,-17.11
322,1700,-3.3,88.3,0.31,-2.4,0.8,-58.43,-13.65
322,1800,-4.15,89.4,0.29,0.1,0.7,-13.83,-7.53
322,1900,-3.28,93.4,0.14,1,0.2,-0.67,-2.85
322,2000,-1.93,91.5,1.33,-0.1,0.7,-2.18,-2
322,2100,-2.21,88.3,1.07,-0.9,1,-8.62,-2.97
322,2200,-2.31,90.8,0.23,-1,0.9,-16.39,-4.01
322,2300,-3.23,89.4,0.2,-2.1,1,-24.65,-9.95
322,2400,-4.75,88.1,0.26,-2.5,0.5,-16.75,-11.84
323,100,-5.69,95,0.27,-2.2,0.7,-9.17,-12.08
323,200,-5.8,92.7,0.42,-1.5,1.2,-5.53,-11.96
323,300,-4.97,86.3,0.56,-1.5,1.9,-4.31,-13.17
323,400,-4.45,82.4,0.91,-1.3,2.4,-3.1,-12.75
323,500,-0.73,81.6,1.94,-1.7,2.6,-3.16,-12.51
323,600,-0.21,76.6,2.56,-1.8,4.4,-5.16,-10.69
323,700,-2.23,85.9,0.8,3.2,7.9,-6.74,-14.15
323,800,-1,74.6,1.56,45.7,47.4,-7.65,-10.08
323,900,1.86,51.7,2.8,121.8,107.5,-30.41,-11.29
323,1000,4.74,53.88,2.29,212.9,168.8,-29.73,-21.43
323,1100,5.11,51.79,2.72,287.6,222.7,-32.21,-25.72
323,1200,4.56,56.59,2.42,118.3,96,-24.8,-20.32
323,1300,3.1,78.4,1.97,92.4,75.8,-18.98,-14.07
323,1400,1.07,86.5,3.32,75.9,61.5,-13.16,-6.25
323,1500,0.25,93.2,3.01,35.3,29.6,-8.44,-2.55
323,1600,-0.26,96.1,2.12,3.9,3.8,-4.49,-0.3
323,1700,-0.39,97.1,0.76,-0.5,-0.1,-1.7,0.06
323,1800,-0.46,97.6,0.65,-0.7,0,-1.4,0.06
323,1900,-0.43,97.2,0.37,-0.7,0,-1.09,0.06
323,2000,-0.39,96.6,0.41,-1,0.3,-1.15,-0.49
323,2100,0.05,93.3,0.52,-1,0.6,-0.79,-0.91
323,2200,-0.08,97.4,0.53,-0.8,0.1,-0.61,-0.73
323,2300,0.04,96.2,1.45,-0.5,0.5,-0.61,-0.3
323,2400,0.02,97.6,1.36,-0.2,0.3,-0.55,-0.06
324,100,0.03,97.8,1.99,-0.5,0.3,-0.61,-0.06
324,200,0.11,97,1.97,-0.3,0.6,-0.61,0.06
324,300,0.17,98,0.81,-0.3,0.5,-0.61,0
324,400,0.08,98.3,1.15,-0.2,0.1,-0.61,0
324,500,0.06,98.7,0.87,-0.3,0.2,-0.55,-0.06
324,600,-0.1,99.4,0.72,-0.2,-0.2,-0.49,-0.24
324,700,-0.01,98.6,0,1.4,2.4,-0.49,-0.12
324,800,0.19,97.6,0,16.2,24.3,-0.61,0.18
324,900,0.42,94.4,1.42,67.6,86.7,-0.61,0.91
324,1000,0.69,94.7,2.23,123.6,136.8,-1.27,0.97
324,1100,0.97,89.8,2.06,166.8,143.9,-4.91,0.24
324,1200,1.68,84.4,2.06,153.4,130.8,-5.16,-4.79
324,1300,1.72,90.4,1.9,146.1,121.4,-10.32,-7.83
324,1400,1.24,87.2,2.29,106,89.7,-4.73,-5.52
324,1500,1,71.8,2.23,47,40.7,-7.46,-3.88
324,1600,1.39,67.72,1.48,3.9,7.8,-34.76,-4.85
324,1700,0.42,79.4,1.67,-5.3,0.4,-57.11,-8.32
324,1800,-0.99,88,2.02,-3.3,1.5,-61.48,-7.28
324,1900,-2.31,91.4,1.16,-3.2,1.4,-58.51,-7.41
324,2000,-4.16,93.8,0.46,-2.1,1.8,-51.05,-6.31
324,2100,-4.88,91.1,0.62,-1.9,1.8,-43.47,-5.46
324,2200,-5.29,92,0.56,-1.4,1.5,-30.84,-4.43
324,2300,-5.23,90.9,0.65,-1.4,1.6,-29.7,-5.28
324,2400,-5.42,93.1,0.86,-1.5,1.7,-28.36,-7.22
325,100,-5.29,91.7,0.82,-1.5,1.8,-24.29,-9.11
325,200,-3.22,75.2,1.92,-1.7,3.6,-25.14,-9.71
325,300,-1.32,74.1,2.37,-4,3.1,-38.13,-9.35
325,400,-0.97,66.1,2.08,-4.2,0.9,-30.96,-9.78
325,500,-1.91,79.7,0.92,-2.1,0.1,-22.16,-7.65
325,600,-2.93,85.6,0.36,-1.4,0.6,-29.2,-6.62
325,700,-3.59,83.6,0.72,8.3,8.6,-34.73,-7.22
325,800,-2.88,75.3,0.6,72.5,58.9,-43.29,-10.2
325,900,-2.16,70.2,0.37,127.1,100.8,-56.46,-17.24
325,1000,-0.48,60.59,0.53,213.3,164.9,-62.82,-21.49
325,1100,1.76,54.34,0.77,316.8,241.5,-73.35,-27.73
325,1200,1.69,54.25,2.73,358.8,269.2,-76.01,-22.56
325,1300,2.41,53.37,2.92,491.2,334.9,-75.28,-24.92
325,1400,2.19,57.7,2.22,266.3,153.9,-78.12,-25.4
325,1500,1.39,59.19,2.7,84.1,65.5,-74.91,-16.98
325,1600,0.86,56.21,2.07,16.3,14.2,-63.21,-14.68
325,1700,0.89,65.38,3.01,-1.3,1.2,-61.58,-13.41
325,1800,-0.17,71.3,1.63,-2.4,1.1,-69.49,-15.11
325,1900,-0.78,78.6,1.41,-0.4,0.1,-18.32,-7.53
325,2000,-1.02,83.1,1.23,-0.4,-0.1,-9.41,-5.16
325,2100,-1.5,91.7,1.19,-0.6,-0.2,-4.98,-2.79
325,2200,-0.91,91,1.16,-0.2,0.4,-8.8,-3.46
325,2300,-0.5,85.9,1.32,-0.1,1,-17.78,-4.61
325,2400,0.34,80,2.27,0,1.3,-23.79,-5.83
326,100,1.14,79.7,1.75,0.5,0.7,-7.77,-5.52
326,200,0.92,90.3,0.74,-1.3,0.5,-3.52,-3.34
326,300,1.28,84.6,2.32,-1,1.4,-1.09,-2.31
326,400,1.3,87.9,2.41,-1.2,1.3,-1.15,-2.67
326,500,1.26,89.9,2.57,-0.8,1.2,-1.21,-2.61
326,600,0.81,89.4,1.2,-0.9,0.5,-1.82,-1.82
326,700,1.81,85.9,2.14,6.9,7.5,-3.76,-4.25
326,800,2.44,79.8,2.19,54.6,46.1,-2.73,-6.13
326,900,3.17,76.1,2.35,112.4,91.3,-3.94,-9.95
326,1000,3.54,77.8,2.38,184.8,150,-2.37,-13.04
326,1100,4.03,70.4,1.84,226.7,181.3,-0.24,-16.07
326,1200,5.26,63.81,2.2,392.6,302.2,-7.7,-21.47
326,1300,5.02,71.8,2.17,276.8,216.8,-17.04,-23.59
326,1400,4.27,75.7,1.07,148,118.3,-8.12,-18.5
326,1500,3.69,82.1,0.99,92.1,73.8,-2.12,-13.83
326,1600,2.53,87.5,1.3,6.4,6.9,-0.43,-6.73
326,1700,1.97,90.1,1.53,-0.3,1.2,-0.43,-4.79
326,1800,2.1,84.8,1.62,-0.2,1.7,-0.43,-4.73
326,1900,2.97,71.3,1.76,-0.4,3.2,-0.79,-4.85
326,2000,3.52,80.8,1.59,-0.9,3.4,-1.15,-6.79
326,2100,2.89,77.5,1.95,-0.6,2.6,-0.85,-5.64
326,2200,2.82,78.8,1.6,-0.7,2.4,-0.79,-5.82
326,2300,2.59,85.2,1.64,-1,1.8,-0.85,-5.76
326,2400,2.33,84,0.98,-1.1,1.2,-0.91,-5.46
327,100,1.97,85.2,1.35,-1,0.9,-0.91,-5.04
327,200,2.14,84.6,2.22,-1,1.4,-0.97,-5.22
327,300,1.58,85.5,2.54,-0.8,1.3,-0.85,-4.13
327,400,1.35,88.7,1,-0.8,1,-0.61,-3.46
327,500,0.95,93.8,0.87,-0.8,0.5,-0.36,-2.67
327,600,0.88,93.7,0.6,-0.8,0.5,-0.55,-2.43
327,700,0.95,90.9,0.73,5.3,5.5,-0.55,-2.67
327,800,2.54,82.1,0.93,53.4,42.6,-0.43,-6.98
327,900,3.02,79.8,0.64,120.7,92.6,0.97,-12.2
327,1000,4.53,65.1,1.07,215.5,160.9,0.61,-20.02
327,1100,5.77,60.8,1.47,305.1,222.2,-0.67,-26.81
327,1200,5.63,60.98,2.66,303.9,221.4,-4.12,-26.62
327,1300,5.34,63.78,2.33,193.8,143.9,-22.92,-25.16
327,1400,4.84,68.8,2.27,97.2,74.6,-21.04,-19.95
327,1500,4.64,68.55,2.06,48,37.6,-17.52,-16.5
327,1600,4.33,71.7,1.91,8,6.7,-15.71,-14.01
327,1700,3.44,82.7,1,-1.3,-0.1,-14.31,-10.8
327,1800,2.01,83.1,0.44,-0.7,0.4,-9.89,-5.52
327,1900,1.74,87,0.49,-0.5,0.6,-10.98,-4.85
327,2000,1.44,87.1,0.44,-0.2,0.7,-11.41,-4.19
327,2100,1.49,87.6,0.48,-0.4,0.6,-15.72,-4.49
327,2200,1.45,87.2,0.6,-0.8,1.3,-32.59,-3.88
327,2300,1.38,87.7,0.7,-1.7,1.7,-48.37,-4.67
327,2400,1.29,88.6,0.49,-1.9,1.7,-51.83,-5.4
328,100,0.95,88.7,0.59,-1.4,1.9,-47.21,-5.1
328,200,1.07,87.7,0.66,-1.9,1.8,-49.22,-6.01
328,300,0.51,93.2,0.36,-2.2,1.6,-51.34,-6.62
328,400,-0.09,92.5,0.3,-0.9,1.1,-21.91,-3.64
328,500,-0.14,94.4,0.34,-0.6,0.9,-14.32,-2.55
328,600,0.38,92.8,0.55,-0.8,1,-20.82,-3.22
328,700,0.52,93,0.65,7.5,6.7,-18.39,-3.95
328,800,1.51,86.3,0.6,63.3,46.6,-26.34,-6.74
328,900,3.19,72.1,0.35,156.7,111.8,-48.12,-15.41
328,1000,5.2,63.35,1.02,252.2,177.3,-48.72,-27.48
328,1100,5.64,62.92,1.66,254.6,178.2,-57.32,-32.02
328,1200,5.55,61.71,2.12,244.1,170.7,-65.45,-28.5
328,1300,5.73,63.38,1.81,250.2,167.8,-66.83,-29.77
328,1400,5.49,64.32,1.69,143.5,100.6,-50.39,-24.98
328,1500,4.98,67.93,2.15,90.3,63.2,-48.75,-20.5
328,1600,3.95,70.3,1.28,11.2,8.3,-31.53,-13.83
328,1700,3.95,73.2,1.68,-0.2,0.1,-17.65,-12.07
328,1800,3.54,74.7,1.44,-0.2,0.1,-16.44,-10.74
328,1900,3.12,82.9,1.04,-1.5,0.2,-20.93,-9.53
328,2000,2.87,84.1,1.77,-0.8,0.6,-29.97,-8.19
328,2100,2.14,82.7,0.79,-0.8,1.1,-31.18,-5.58
328,2200,2.14,85.2,1,-1.2,1.4,-42.78,-5.89
328,2300,1.55,83.7,0.55,-1.2,1.5,-38.9,-4.91
328,2400,1.06,86.4,0.73,-1.8,2.1,-57.9,-5.16
329,100,0.9,84.7,0.66,-1.3,1.7,-44.49,-5.46
329,200,0.95,80.4,0.92,-1.3,1.3,-42.79,-6.44
329,300,1.49,74,1.12,-1.5,2.1,-62.87,-9.71
329,400,1.41,77.7,1.58,-2.1,1.6,-67.11,-11.48
329,500,1.19,75.2,1.2,-1.9,1.8,-67.66,-12.02
329,600,0.63,81.7,0.93,-2.4,1.2,-65.91,-12.26
329,700,-0.46,79.5,0.59,3.4,5.7,-61.91,-10.69
329,800,0.25,78.9,0.71,47.5,35.4,-65.18,-13.17
329,900,0.31,75.3,0.53,97,69.5,-64.54,-14.62
329,1000,2.17,66.06,0.48,162.5,114.6,-59.17,-18.33
329,1100,3.73,59.15,0.83,217.3,152.1,-61.59,-23.18
329,1200,4.74,56.86,1.29,219.3,151.1,-71.97,-25.42
329,1300,4.7,57.45,2.11,220.9,150.7,-58.72,-24.63
329,1400,4.59,58.59,1.54,104.8,73.6,-32.99,-20.74
329,1500,4.32,63.34,1.43,47.4,33.5,-28.87,-16.98
329,1600,3.39,70.3,0.67,5.3,4.4,-27.72,-11.59
329,1700,2.2,77.4,0.49,-0.8,0.2,-24.57,-6.74
329,1800,1.72,79.5,0.33,-0.4,0.7,-18.63,-5.04
329,1900,1.6,80.4,0.36,-0.1,0.6,-13.04,-4.85
329,2000,3.13,63.98,1.64,0.8,1.2,-17.6,-8.37
329,2100,2.7,72.4,0.92,-0.8,-0.2,-19.05,-9.04
329,2200,2.04,75.7,0.64,-0.2,0.4,-15.28,-6.25
329,2300,1.83,75.9,0.77,-0.5,0.3,-16.56,-5.7
329,2400,2.11,76.7,0.88,-0.4,0.8,-9.35,-5.22
330,100,2.18,79.4,0.81,-0.5,0.6,-14.44,-5.77
330,200,1.99,82.4,0.85,-0.5,0.1,-13.53,-5.64
330,300,1.54,84.4,0.57,-0.2,0.3,-9.46,-4.92
330,400,1.77,82.8,0.88,-0.2,0.9,-7.65,-4.67
330,500,1.68,87.1,0.53,-1,0.5,-6.67,-4.67
330,600,2.05,86.4,0.78,-0.9,1.3,-7.34,-4.98
330,700,1.42,90.1,0.61,1.8,2.4,-4.19,-4.25
330,800,1.93,91.9,0.74,23.9,19.3,-1.52,-5.16
330,900,2.1,88.2,0.52,60.3,46,0.91,-6.92
330,1000,2.58,86.8,0.75,101.2,74.9,1.58,-9.28
330,1100,3.36,79.6,0.99,145.8,107.5,1.7,-13.47
330,1200,3.39,84.1,1.26,140.1,103.5,0.67,-14.62
330,1300,3.44,79.1,1.43,161.3,117.2,0.79,-13.95
330,1400,4.06,78.8,0.47,128.3,90.9,0.55,-18.56
330,1500,3.48,82.7,0.18,47.1,34,-0.43,-13.95
330,1600,2.2,87,0.1,4.1,4,-0.67,-7.95
330,1700,1.4,90.6,0.12,-1.5,0.9,-0.61,-3.76
330,1800,0.82,92.7,0.26,-1.3,1.4,-0.79,-1.82
330,1900,0.59,92.9,0.34,-0.8,1.6,-0.73,-1.58
330,2000,0.92,92.2,0.31,-0.5,0.9,-0.85,-2.31
330,2100,0.69,94.3,0.18,-0.7,0.8,-0.49,-1.82
330,2200,0.66,94.3,0.22,-0.8,0.5,-0.73,-1.94
330,2300,0.71,96.2,0.65,-0.4,0.5,-0.36,-2
330,2400,0.58,99.7,0.78,-0.4,-0.2,-0.36,-2.31
331,100,0.36,100.4,0.56,-0.5,-0.5,-0.49,-1.7
331,200,0.27,100.8,0.12,-0.5,-0.4,-0.49,-1.46
331,300,0.18,100.9,0.26,-0.5,-0.5,-0.49,-1.09
331,400,0.01,101,0.48,-0.7,-0.1,-0.67,-0.85
331,500,-0.13,101.2,0.73,-0.5,-0.1,-0.49,-0.61
331,600,-0.25,101.2,0.33,-0.5,-0.6,-0.61,-0.73
331,700,-0.33,101.2,0.18,1.2,1.4,0,-2.06
331,800,-0.35,101.3,0.12,15.6,18,0,-4.73
331,900,-0.3,100.5,0.28,47.2,51.5,-0.55,-4.25
331,1000,0.75,94.7,0.28,85.6,86.9,-1.4,-3.7
331,1100,1.71,89.4,0.51,137.9,105.6,1.15,-11.53
331,1200,2.3,82.9,0.77,152.8,112.8,0.73,-13.35
331,1300,2.33,84.8,0.27,84.2,62.6,0.12,-13.1
331,1400,2.51,81.8,0.35,116.2,84.7,0.67,-13.35
331,1500,2.15,88,1.38,125.4,84.3,-0.06,-12.44
331,1600,1.41,92.4,0.99,18.3,14,-1.15,-6.86
331,1700,0.63,91.5,0.02,-0.1,0.5,-0.43,-2.06
331,1800,0.49,89.3,0.49,-0.7,0.4,-1.21,-3.28
331,1900,-0.92,92.2,0.32,-2.1,1.2,-1.46,-3.09
331,2000,-1.18,91.4,0.22,-1.2,1.2,-1.21,-1.82
331,2100,-1.1,89.7,0.05,-0.1,0.9,-0.61,0.61
331,2200,-0.76,90.2,0.17,-0.4,0.7,-0.67,-0.67
331,2300,-0.81,92,0.07,-0.9,0.2,0.85,-0.97
331,2400,-0.74,90.4,0.09,-0.7,-0.1,-0.91,-1.76
332,100,-0.6,90.8,0.17,-0.6,0.5,-1.09,-2
332,200,-0.66,88.5,0.21,-0.7,0.7,-1.09,-2.67
332,300,-0.58,89.7,0.37,-0.3,0.5,-0.79,-2
332,400,-0.47,90.9,0.17,-0.4,0.6,-0.91,-2
332,500,-0.58,92.6,0.14,-0.4,0.3,-0.61,-1.4
332,600,-0.83,95.9,0.01,-1.2,0,-0.61,-1.52
332,700,-0.93,96.4,0.04,2.1,2.9,-0.61,-2.25
332,800,-0.74,95.3,0.11,22.1,19,-0.3,-2.67
332,900,0.23,86.1,0.29,68.9,57.3,-1.27,-3.95
332,1000,1.29,78.4,0.57,112.3,86.4,-0.24,-9.71
332,1100,3.76,66.81,1.23,421.6,293.3,1.34,-29.84
332,1200,2.77,61.69,3.16,414.5,285.8,-60.56,-22.07
332,1300,2.89,58.34,3.69,395.6,246.2,-92.26,-21.4
332,1400,2.42,59.83,2.52,194.1,100.9,-84.64,-21.52
332,1500,1.16,70.1,0.63,46.8,35.7,-81.89,-16.92
332,1600,-0.85,78.8,0.11,4.7,7.3,-74.54,-13.04
332,1700,-2.68,84.1,0.19,-2.5,1.8,-60.8,-8.68
332,1800,-3.9,87.6,0.23,-2.7,1.9,-71.79,-10.8
332,1900,-4.83,86.7,0.04,-1.9,2.3,-63.92,-10.26
332,2000,-5.57,86.6,0.1,-2.1,2.5,-51.25,-10.2
332,2100,-6.19,87.1,0.33,-1.7,2.4,-40.02,-8.87
332,2200,-6.61,87.5,0.06,-2.1,2.6,-32.12,-7.17
332,2300,-7.37,89.1,0.11,-2.1,2.2,-26.79,-5.89
332,2400,-7.94,90.1,0.21,-3,1.8,-22.35,-4.74
333,100,-8.15,88.6,0.11,-1.9,2.8,-18.59,-3.1
333,200,-8.53,88.9,0.11,-1.8,3,-16.47,-2.37
333,300,-8.28,88.8,0.27,-2.2,2.8,-14.34,-1.64
333,400,-8.88,90.1,0.47,-2.4,2.2,-13.25,-1.28
333,500,-9.48,91.4,0.41,-3.2,2,-12.7,-1.09
333,600,-10.06,92.6,0.13,-2.8,2.3,-11.36,-0.97
333,700,-10.04,90.6,0.19,-0.7,4.6,-10.69,-0.91
333,800,-10.11,88.3,0.14,10.5,15.5,-9.42,-0.36
333,900,-9.89,89.5,0.23,20.5,24.7,-8.75,-0.3
333,1000,-9.04,84.4,0.17,27.7,31.1,-8.75,-0.3
333,1100,-5.28,56.08,0.56,372.8,291.6,-10.02,0.85
333,1200,-2.35,50.06,1.81,504.9,287.9,-74.45,-14.14
333,1300,-2.27,40.96,3.45,413.3,224.5,-103.92,-21.29
333,1400,-2.56,45.04,2.74,175.4,64.2,-102.54,-25.9
333,1500,-4.18,56.04,0.69,17.8,19.4,-90.88,-19.54
333,1600,-6.17,71.5,0.14,1.5,6.1,-83.45,-16.45
333,1700,-7.78,77,0.38,-3.2,2.1,-80.42,-14.27
333,1800,-9.15,78.8,0.28,-2.6,2.6,-76.56,-11.66
333,1900,-9.77,81.1,0.49,-2.1,2.7,-76.1,-11.54
333,2000,-10.56,83.3,0.1,-2.1,2.7,-71.6,-11.42
333,2100,-11.36,86.4,0.18,-2.8,1.9,-64.22,-10.14
333,2200,-12.18,87.7,0.11,-3,2.2,-54.45,-7.9
333,2300,-12.59,89.6,0.09,-3.4,2.7,-46.42,-6.38
333,2400,-12.9,88.8,0.27,-3.3,2.5,-39.5,-4.68
334,100,-13.25,89.4,0.14,-3.6,2.7,-34.16,-3.4
334,200,-13.52,85.8,0.25,-3.7,2.2,-30.7,-2.55
334,300,-14.37,89.1,0.08,-3.7,2.6,-27.78,-1.95
334,400,-14.57,87.2,0.09,-3.5,2.6,-26.38,-1.52
334,500,-14.83,86.3,0.14,-3.6,2.1,-25.35,-1.64
334,600,-15.07,85.9,0.11,-3.8,2.1,-24.13,-1.28
334,700,-15.2,85.9,0.14,-1,4.6,-23.29,-1.09
334,800,-14.97,85.9,0.25,11.4,15.1,-22.56,-1.15
334,900,-14.71,83.2,0.21,23.3,25.1,-21.7,-1.03
334,1000,-13.97,86.2,0.07,30.4,31.5,-21.7,-1.03
334,1100,-9,42.45,0.04,313.8,278.3,-29.96,-1.03
334,1200,-2.1,39.51,0.34,323.7,289.7,-68.57,-18.28
334,1300,-1.8,37.68,0.86,363.4,219.9,-107.22,-31.3
334,1400,-2.11,46.09,0.4,162.4,58.2,-112.18,-42.45
334,1500,-5.05,52.22,0.12,16.4,18.2,-90.61,-24.69
334,1600,-7.42,63.88,0.14,1.3,5.6,-80.51,-16.99
334,1700,-9.24,71.5,0.17,-2.7,2.1,-74.54,-13.42
334,1800,-10.66,75.9,0.1,-2.3,2.6,-70.78,-10.93
334,1900,-11.17,77.3,0.14,-2.1,2.4,-68.57,-10.21
334,2000,-11.84,81.6,0.03,-2.1,2.4,-65.45,-9.66
334,2100,-12.25,79.9,0.08,-1.8,2.6,-59.97,-8.51
334,2200,-12.64,82.5,0.27,-2.2,2.5,-55.97,-8.02
334,2300,-12.91,83.1,0.14,-2.6,2.5,-51.72,-7.11
334,2400,-12.9,84,0.02,-2.4,2.7,-47.1,-6.99
335,100,-12.88,82.6,0.01,-2.3,3,-43.52,-6.56
335,200,-12.82,82.5,0.19,-3,2.2,-41.27,-6.56
335,300,-12.89,84.2,0.1,-2.9,2.6,-38.3,-5.71
335,400,-12.9,80.7,0.07,-2.9,2.6,-36.05,-5.11
335,500,-12.99,83.5,0.14,-2.9,2.3,-34.59,-4.74
335,600,-12.54,81.2,0.13,-2.8,2.6,-32.89,-4.19
335,700,-12.67,79.3,0.1,-0.4,4.7,-31.37,-3.77
335,800,-11.76,74,0.5,13.7,16.5,-32.16,-4.38
335,900,-10.55,70,0.2,26.1,27.5,-33.43,-5.41
335,1000,-9.77,67.11,0.12,30.9,31.5,-34.82,-6.63
335,1100,-3,31.39,0.1,346.3,260.2,-57.6,-17.38
335,1200,0.22,29.47,1.85,414.2,278.9,-109.24,-35.02
335,1300,0.78,26.32,3.01,360.1,221.1,-108.6,-30.08
335,1400,-0.12,41.42,2,172.3,67.7,-104.01,-32.63
335,1500,-2.18,47.67,0.17,17.2,18.7,-91.52,-24.75
335,1600,-4.21,49.56,0.48,3,6.8,-82.44,-18.57
335,1700,-5.67,55.32,0.26,-2.9,1.8,-78.03,-16.51
335,1800,-6.75,61.43,0.28,-2.3,2.4,-75.28,-14.63
335,1900,-7.61,63.32,0.19,-2.4,2.6,-73.26,-14.33
335,2000,-8.08,61.18,0.29,-1.6,2.8,-70.32,-13.12
335,2100,-7.39,59.52,0.65,-1.6,2.6,-72.8,-15.13
335,2200,-7.71,60.19,0.47,-2.5,1.8,-72.06,-15.18
335,2300,-7.57,59.19,0.46,-1.6,2.4,-70.69,-14.95
335,2400,-7.71,57.92,0.32,-1.8,2.1,-67.66,-14.64
336,100,-6.94,45.93,0.72,-1.5,2.2,-67.93,-14.83
336,200,-6.57,58.72,0.44,-2.2,1.6,-68.12,-16.22
336,300,-7.52,61.2,0.5,-2.1,1.4,-62.57,-14.22
336,400,-7.56,63.21,0.6,-2,1.6,-61.78,-13
336,500,-7.84,68.97,0.39,-2.2,1.9,-66.74,-13.55
336,600,-7.41,65.48,0.4,-1.6,2.3,-67.11,-14.27
336,700,-6.99,60.19,0.47,0.2,3.7,-68.48,-15.01
336,800,-6.98,64.55,0.43,11.7,13.2,-66.56,-15.06
336,900,-6.89,63.67,0.44,34.4,30.6,-65.27,-15.73
336,1000,-5.83,59.37,0.4,73.9,58.9,-63.3,-16.64
336,1100,-4.51,61.09,0.36,81.8,64.1,-53.75,-18.04
336,1200,-2.58,60.88,0.29,93.5,70.6,-29.82,-15.36
336,1300,-1.28,60.4,0.34,60,45.9,-59.38,-19.98
336,1400,-0.33,58.19,0.54,77.8,41.4,-74.17,-24.4
336,1500,-1.84,68.76,0.35,14.9,14.1,-69.31,-19.73
336,1600,-3.51,72.7,0.48,2.7,5.2,-66.56,-15.24
336,1700,-4.2,70.7,0.57,-1.5,2.1,-66.92,-13.6
336,1800,-4.47,71,0.47,-1.7,2.2,-67.29,-13.84
336,1900,-5.45,74.2,0.4,-2.1,1.8,-66.19,-13.3
336,2000,-5.76,70.1,0.36,-1.1,2.7,-64.19,-12.75
336,2100,-6.18,74.8,0.41,-1.9,1.9,-63.7,-13.05
336,2200,-6.73,72.4,0.38,-1.5,2.1,-62.75,-11.72
336,2300,-6.48,72.2,0.46,-1.5,2.2,-62.99,-12.58
336,2400,-6.24,72.7,0.53,-1.7,1.8,-62.51,-12.88
337,100,-5.92,73,0.34,-1.2,2.2,-61.41,-12.93
337,200,-5.81,78.8,0.25,-1.9,1.6,-62.81,-13.97
337,300,-6.2,82.4,0.43,-1.8,1.9,-63.97,-13.37
337,400,-6.08,82.2,0.47,-1.8,1.9,-67.2,-13.6
337,500,-6.33,79,0.7,-1.9,1.9,-69.03,-13.55
337,600,-6.64,76.8,0.67,-2,1.9,-69.49,-13.55
337,700,-6.92,76.9,0.48,-0.1,3.6,-69.4,-13.79
337,800,-6.98,71.9,0.75,14.3,15.7,-69.77,-13.79
337,900,-6.7,72.9,0.59,25.4,25,-73.53,-16.16
337,1000,-6.27,66.06,0.4,33.1,31.3,-74.54,-17.43
337,1100,-0.44,37.93,0.14,347.1,247.4,-101.44,-33.88
337,1200,2.87,33.2,2.29,393.1,271.7,-116.49,-38.47
337,1300,3.48,25.18,2.94,355.3,216.9,-116.4,-34.26
337,1400,2.25,28.99,1.54,154.7,59.7,-116.4,-38.8
337,1500,-1.26,48.85,0.39,15.2,17.4,-99.33,-27.53
337,1600,-4.1,52.7,0.38,1.2,5.6,-87.85,-20.09
337,1700,-6.3,64.75,0.14,-3.2,2,-80.05,-16.39
337,1800,-7.62,62.63,0.07,-2.4,2.7,-75.28,-13.96
337,1900,-7.69,65.46,0.04,-1.4,3.6,-74.91,-14.03
337,2000,-8.51,66.01,0.04,-1.6,3.1,-74.45,-13.79
337,2100,-9.34,71.1,0.12,-2.1,2.7,-74.08,-13.85
337,2200,-10.29,74.1,0.12,-2.2,2.5,-73.07,-13.06
337,2300,-10.94,74.5,0.05,-2.1,2.7,-70.96,-11.79
337,2400,-11.57,72.7,0.14,-1.6,3,-69.13,-10.69
338,100,-11.92,73,0.22,-1.9,2.9,-69.13,-10.81
338,200,-12.04,72.7,0.31,-1.7,2.9,-67.01,-10.64
338,300,-11.93,73.2,0.29,-1.7,3,-63.63,-10.15
338,400,-11.73,72.8,0.35,-1.8,2.9,-63.51,-10.51
338,500,-11.94,73.8,0.19,-1.7,2.7,-63.2,-10.39
338,600,-12.02,75.4,0.14,-1.9,2.9,-63.27,-10.46
338,700,-12.53,78.1,0.16,0.5,4.5,-60.78,-9.36
338,800,-12.23,75.2,0.25,13.9,16.4,-60.24,-9.73
338,900,-11.85,72.6,0.15,28,28,-61.87,-11.43
338,1000,-11.28,74.2,0.11,54.2,47.5,-62.78,-12.94
338,1100,-5.92,43.98,0.13,304.5,210.9,-87.3,-25.89
338,1200,-1.5,35.3,0.09,364.4,251.3,-111.08,-39.89
338,1300,-1.86,35.47,1.74,346.2,216.3,-107.96,-31.85
338,1400,-2.69,42.97,1.73,122.2,62.8,-99.97,-28.32
338,1500,-5.37,59.11,0.2,20.6,20.6,-87.39,-21.36
338,1600,-7.51,67.5,0.15,1.4,5.5,-79.13,-15.78
338,1700,-9.59,76.2,0.11,-3,2.2,-73.72,-11.84
338,1800,-10.95,80.2,0.18,-2.6,2.4,-69.58,-9.72
338,1900,-11.73,84.3,0.06,-2.2,2.2,-64.26,-9.05
338,2000,-12.11,82.9,0.22,-2.1,2.6,-57.06,-7.96
338,2100,-12.55,85.2,0.25,-2.5,2.4,-51.59,-7.11
338,2200,-12.67,87.2,0.17,-2.2,2.8,-46.25,-6.68
